Machine,StartDateTime,EndDateTime,Duration,TotalBiscuitsMade,GoodMadeBiscuits,OEE Category,Product
Biscuit Filling Machine ,7/27/2021 12:00,7/27/2021 12:00,0.216666668653488,0,164,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 12:00,7/27/2021 12:05,4.84999990463257,0,64,NO (No Order),Milk Cookies
Biscuit Pressing Machine ,7/27/2021 12:02,7/27/2021 12:05,2.74110007286072,0,299,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 12:02,7/27/2021 12:05,2.84010004997253,86759,221,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Pressing Machine ,7/27/2021 12:05,7/27/2021 12:07,2.3840000629425,0,225,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 12:05,7/27/2021 12:07,2.28500008583069,88656,338,NO (No Order),Hazelnut Wafers
Biscuit Filling Machine ,7/27/2021 12:05,7/27/2021 12:05,0.349999994039536,0,108,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 12:05,7/27/2021 12:07,1.54999995231628,0,42,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 12:07,7/27/2021 12:08,1.14999997615814,0,284,CC (Changeover Cleaning),Milk Cookies
Biscuit Pressing Machine ,7/27/2021 12:07,7/27/2021 12:11,3.34150004386902,0,303,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 12:07,7/27/2021 12:16,8.47133350372314,88745,377,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Filling Machine ,7/27/2021 12:08,7/27/2021 12:09,0.583333313465118,0,230,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 12:09,7/27/2021 12:09,0.16666667163372,0,154,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 12:09,7/27/2021 12:09,0.200000002980232,0,281,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 12:09,7/27/2021 12:31,21.7999992370605,0,358,Run Time,Milk Cookies
Biscuit Pressing Machine ,7/27/2021 12:11,7/27/2021 12:11,0.164616599678993,0,135,NO (No Order),Hazelnut Wafers
Biscuit Pressing Machine ,7/27/2021 12:11,7/27/2021 12:12,1.64483332633972,0,26,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Pressing Machine ,7/27/2021 12:12,7/27/2021 12:13,0.200049996376038,0,403,NO (No Order),Hazelnut Wafers
Biscuit Pressing Machine ,7/27/2021 12:13,7/27/2021 12:16,3.00600004196167,0,244,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Pressing Machine ,7/27/2021 12:16,7/27/2021 15:54,218.538070678711,0,234,NO (No Order),Orange Creams
Biscuit Sprinkling Machine ,7/27/2021 12:20,7/27/2021 16:09,229.248046875,204559,467,CC (Changeover Cleaning),Orange Creams
Biscuit Filling Machine ,7/27/2021 12:31,7/27/2021 12:31,0.566666662693024,0,180,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 12:31,7/27/2021 12:31,0.0500000007450581,0,387,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 12:31,7/27/2021 12:37,5.59999990463257,0,338,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 12:37,7/27/2021 12:38,0.783333361148834,0,30,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 12:38,7/27/2021 12:38,0.150000005960464,0,387,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 12:38,7/27/2021 12:39,0.883333325386047,0,350,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 12:39,7/27/2021 12:40,1.06666672229767,265,933,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 12:40,7/27/2021 12:43,3.01666665077209,699,1101,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 12:43,7/27/2021 12:47,3.83333325386047,3164,3347,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 12:47,7/27/2021 12:47,0.600000023841858,3100,3397,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 12:47,7/27/2021 12:48,0.583333313465118,2974,3738,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 12:48,7/27/2021 12:55,7.19999980926514,3424,3913,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 12:55,7/27/2021 13:04,8.76666641235352,8843,9538,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 13:04,7/27/2021 13:04,0.200000002980232,8966,9352,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 13:04,7/27/2021 13:09,4.73333311080933,11924,12701,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 13:09,7/27/2021 13:09,0.366666674613953,12078,12642,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 13:09,7/27/2021 13:20,10.5333337783813,19374,20169,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 13:20,7/27/2021 13:21,1.53333330154419,19317,19900,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 13:21,7/27/2021 13:35,13.8999996185303,29125,29631,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 13:35,7/27/2021 13:38,3.13333344459534,29107,29739,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 13:38,7/27/2021 13:39,0.716666638851166,29473,29833,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 13:39,7/27/2021 13:40,0.616666674613953,29197,29893,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 13:40,7/27/2021 14:14,34.1500015258789,53002,53623,NO (No Order),Milk Cookies
Packaging Heat Machine ,7/27/2021 14:08,7/27/2021 14:08,0.300216674804688,0,442,CC (Changeover Cleaning),Milk Cookies
Packaging Heat Machine ,7/27/2021 14:08,7/27/2021 16:13,124.027732849121,0,46,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 14:14,7/27/2021 14:15,1.33333337306976,53163,53767,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 14:15,7/27/2021 14:26,10.3999996185303,60225,60709,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 14:26,7/27/2021 14:30,4.18333339691162,59978,60723,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 14:30,7/27/2021 14:32,2.04999995231628,61084,61809,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 14:32,7/27/2021 14:33,1.18333327770233,61273,61534,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 14:33,7/27/2021 15:07,34.0499992370605,85437,85976,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 15:07,7/27/2021 15:09,2.33333325386047,85349,85762,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 15:09,7/27/2021 15:12,2.70000004768372,86112,86772,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 15:12,7/27/2021 15:15,2.73333334922791,86104,86910,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 15:15,7/27/2021 15:16,0.716666638851166,86559,87180,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 15:16,7/27/2021 15:17,1.85000002384186,87017,87081,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 15:17,7/27/2021 15:47,29.6166667938232,107312,107777,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 15:47,7/27/2021 15:50,3.23333334922791,107533,107726,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 15:50,7/27/2021 16:05,14.8500003814697,117538,118081,NO (No Order),Milk Cookies
Biscuit Pressing Machine ,7/27/2021 15:54,7/27/2021 15:56,2.40021657943726,0,487,NO (No Order),Orange Creams
Biscuit Jam Machine ,7/27/2021 15:54,7/27/2021 15:57,2.40016651153564,0,421,NO (No Order),Orange Creams
Biscuit Pressing Machine ,7/27/2021 15:56,7/27/2021 16:00,3.59205007553101,0,163,NO (No Order),Orange Creams
Biscuit Jam Machine ,7/27/2021 15:57,7/27/2021 16:00,3.00028324127197,0,303,NO (No Order),Orange Creams
Biscuit Jam Machine ,7/27/2021 16:00,7/27/2021 16:07,7.2005500793457,0,92,NO (No Order),Orange Creams
Biscuit Pressing Machine ,7/27/2021 16:00,7/27/2021 16:07,7.20050001144409,0,106,NO (No Order),Orange Creams
Biscuit Filling Machine ,7/27/2021 16:05,7/27/2021 16:10,4.84999990463257,117935,118515,CC (Changeover Cleaning),Milk Cookies
Biscuit Jam Machine ,7/27/2021 16:07,7/27/2021 16:09,1.80006659030914,0,34,NO (No Order),Orange Creams
Biscuit Pressing Machine ,7/27/2021 16:07,7/27/2021 16:09,1.80006659030914,0,450,NO (No Order),Orange Creams
Biscuit Sprinkling Machine ,7/27/2021 16:09,7/27/2021 16:14,5.55028343200684,208709,471,NO (No Order),Orange Creams
Biscuit Jam Machine ,7/27/2021 16:09,7/27/2021 16:15,6.53109979629517,0,195,NO (No Order),Orange Creams
Biscuit Pressing Machine ,7/27/2021 16:09,7/27/2021 16:14,5.2668833732605,0,223,NO (No Order),Orange Creams
Biscuit Filling Machine ,7/27/2021 16:10,7/27/2021 16:12,2.51666665077209,118473,119235,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 16:12,7/27/2021 16:26,13.9833335876465,118733,119291,CC (Changeover Cleaning),Milk Cookies
Packaging Heat Machine ,7/27/2021 16:13,7/27/2021 16:15,2.62501668930054,0,408,CC (Changeover Cleaning),Milk Cookies
Biscuit Pressing Machine ,7/27/2021 16:14,7/27/2021 16:17,2.86533331871033,0,222,CC (Changeover Cleaning),Orange Creams
Biscuit Sprinkling Machine ,7/27/2021 16:14,7/27/2021 16:17,2.98538327217102,208688,432,CC (Changeover Cleaning),Orange Creams
Packaging Heat Machine ,7/27/2021 16:15,7/27/2021 17:46,90.4179000854492,0,478,NO (No Order),Milk Cookies
Biscuit Jam Machine ,7/27/2021 16:15,7/27/2021 16:17,1.38828325271606,0,67,CC (Changeover Cleaning),Orange Creams
Biscuit Pressing Machine ,7/27/2021 16:17,7/27/2021 16:18,0.825166583061218,0,427,NO (No Order),Orange Creams
Biscuit Sprinkling Machine ,7/27/2021 16:17,7/27/2021 16:18,0.705116629600525,209451,281,NO (No Order),Orange Creams
Biscuit Sprinkling Machine ,7/27/2021 16:18,7/27/2021 16:19,1.08561658859253,209127,450,CC (Changeover Cleaning),Orange Creams
Biscuit Pressing Machine ,7/27/2021 16:18,7/27/2021 16:19,0.895449995994568,0,37,CC (Changeover Cleaning),Orange Creams
Biscuit Pressing Machine ,7/27/2021 16:19,7/27/2021 17:21,62.474666595459,0,434,NO (No Order),Orange Creams
Biscuit Sprinkling Machine ,7/27/2021 16:19,7/27/2021 16:20,0.869166612625122,210140,335,NO (No Order),Orange Creams
Biscuit Sprinkling Machine ,7/27/2021 16:20,7/27/2021 16:20,0.345383286476135,209872,476,CC (Changeover Cleaning),Orange Creams
Biscuit Sprinkling Machine ,7/27/2021 16:20,7/27/2021 16:24,3.70978331565857,213175,241,NO (No Order),Orange Creams
Biscuit Sprinkling Machine ,7/27/2021 16:24,7/27/2021 16:35,10.9715003967285,213243,154,CC (Changeover Cleaning),Orange Creams
Biscuit Filling Machine ,7/27/2021 16:26,7/27/2021 16:27,1.01666665077209,118747,119235,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 16:27,7/27/2021 16:28,0.449999988079071,119202,119589,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 16:28,7/27/2021 16:33,5.38333320617676,122114,122485,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 16:33,7/27/2021 16:34,0.633333325386047,122193,122643,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 16:34,7/27/2021 16:35,0.649999976158142,122259,122837,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 16:35,7/27/2021 16:36,1.33333337306976,122445,122956,CC (Changeover Cleaning),Milk Cookies
Biscuit Sprinkling Machine ,7/27/2021 16:35,7/27/2021 16:36,1.06976664066315,214019,236,NO (No Order),Orange Creams
Biscuit Filling Machine ,7/27/2021 16:36,7/27/2021 16:42,5.61666679382324,126184,126379,NO (No Order),Milk Cookies
Biscuit Sprinkling Machine ,7/27/2021 16:36,7/27/2021 16:37,1.11450004577637,214000,339,CC (Changeover Cleaning),Orange Creams
Biscuit Sprinkling Machine ,7/27/2021 16:37,7/27/2021 16:37,0.0862333029508591,214225,128,NO (No Order),Orange Creams
Biscuit Sprinkling Machine ,7/27/2021 16:37,7/27/2021 16:38,0.484716594219208,214139,273,CC (Changeover Cleaning),Orange Creams
Biscuit Sprinkling Machine ,7/27/2021 16:38,7/27/2021 16:51,13.6402168273926,225411,362,NO (No Order),Orange Creams
Biscuit Filling Machine ,7/27/2021 16:42,7/27/2021 16:44,2.34999990463257,126262,126524,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 16:44,7/27/2021 16:50,6.53333330154419,130326,131047,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 16:50,7/27/2021 17:00,9.43333339691162,130497,131172,CC (Changeover Cleaning),Milk Cookies
Biscuit Sprinkling Machine ,7/27/2021 16:51,7/27/2021 17:04,12.5017833709717,225196,168,CC (Changeover Cleaning),Orange Creams
Biscuit Filling Machine ,7/27/2021 17:00,7/27/2021 18:01,61.4166679382324,173834,174449,NO (No Order),Milk Cookies
Biscuit Sprinkling Machine ,7/27/2021 17:04,7/27/2021 17:04,0.489883303642273,225625,259,NO (No Order),Orange Creams
Biscuit Sprinkling Machine ,7/27/2021 17:04,7/27/2021 17:05,0.404783308506012,225777,413,CC (Changeover Cleaning),Orange Creams
Biscuit Sprinkling Machine ,7/27/2021 17:05,7/27/2021 17:13,8.6453332901001,232889,35,NO (No Order),Orange Creams
Biscuit Sprinkling Machine ,7/27/2021 17:13,7/27/2021 17:14,0.796000003814697,232813,415,CC (Changeover Cleaning),Orange Creams
Biscuit Sprinkling Machine ,7/27/2021 17:14,7/27/2021 17:21,7.15961647033691,238822,102,NO (No Order),Orange Creams
Biscuit Pressing Machine ,7/27/2021 17:21,7/27/2021 17:23,1.34476661682129,0,139,CC (Changeover Cleaning),Orange Creams
Biscuit Sprinkling Machine ,7/27/2021 17:21,7/27/2021 17:23,1.9099999666214,238987,332,CC (Changeover Cleaning),Orange Creams
Biscuit Pressing Machine ,7/27/2021 17:23,7/27/2021 17:40,16.9411163330078,0,425,NO (No Order),Orange Creams
Biscuit Sprinkling Machine ,7/27/2021 17:23,7/27/2021 17:40,16.3717174530029,252180,473,NO (No Order),Orange Creams
Biscuit Sprinkling Machine ,7/27/2021 17:40,7/27/2021 17:40,0.415716588497162,252037,338,CC (Changeover Cleaning),Orange Creams
Biscuit Pressing Machine ,7/27/2021 17:40,7/27/2021 17:40,0.294833302497864,0,431,CC (Changeover Cleaning),Orange Creams
Biscuit Pressing Machine ,7/27/2021 17:40,7/27/2021 18:09,29.2126159667969,0,262,NO (No Order),Orange Creams
Biscuit Sprinkling Machine ,7/27/2021 17:40,7/27/2021 18:01,20.5359992980957,269051,140,NO (No Order),Orange Creams
Packaging Heat Machine ,7/27/2021 17:46,7/27/2021 17:46,0.676433324813843,0,410,CC (Changeover Cleaning),Milk Cookies
Packaging Heat Machine ,7/27/2021 17:46,7/27/2021 18:40,53.778148651123,0,56,NO (No Order),Milk Cookies
Biscuit Sprinkling Machine ,7/27/2021 18:01,7/27/2021 18:07,6.02066659927368,269182,57,CC (Changeover Cleaning),Orange Creams
Biscuit Filling Machine ,7/27/2021 18:01,7/27/2021 18:06,4.56666660308838,174269,174741,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 18:06,7/27/2021 18:08,1.86666667461395,175059,175629,NO (No Order),Milk Cookies
Biscuit Sprinkling Machine ,7/27/2021 18:07,7/27/2021 18:08,1.13978326320648,270107,301,NO (No Order),Orange Creams
Biscuit Filling Machine ,7/27/2021 18:08,7/27/2021 18:09,1.06666672229767,174868,175708,CC (Changeover Cleaning),Milk Cookies
Biscuit Sprinkling Machine ,7/27/2021 18:08,7/27/2021 18:08,0.270616590976715,270241,202,CC (Changeover Cleaning),Orange Creams
Biscuit Sprinkling Machine ,7/27/2021 18:08,7/27/2021 18:09,1.12466657161713,270942,346,NO (No Order),Orange Creams
Biscuit Filling Machine ,7/27/2021 18:09,7/27/2021 18:10,1.64999997615814,176088,176265,NO (No Order),Milk Cookies
Biscuit Sprinkling Machine ,7/27/2021 18:09,7/27/2021 18:12,2.95521664619446,271221,328,CC (Changeover Cleaning),Orange Creams
Biscuit Pressing Machine ,7/27/2021 18:09,7/27/2021 18:10,1.00510001182556,0,184,CC (Changeover Cleaning),Orange Creams
Biscuit Pressing Machine ,7/27/2021 18:10,7/27/2021 18:10,0.104733303189278,0,178,NO (No Order),Orange Creams
Biscuit Pressing Machine ,7/27/2021 18:10,7/27/2021 18:11,1.17493331432343,0,179,CC (Changeover Cleaning),Orange Creams
Biscuit Filling Machine ,7/27/2021 18:10,7/27/2021 18:14,3.78333330154419,175952,176343,CC (Changeover Cleaning),Milk Cookies
Biscuit Pressing Machine ,7/27/2021 18:11,7/27/2021 18:35,23.6077327728271,0,330,NO (No Order),Orange Creams
Biscuit Sprinkling Machine ,7/27/2021 18:12,7/27/2021 18:28,15.8346662521362,283982,203,NO (No Order),Orange Creams
Biscuit Filling Machine ,7/27/2021 18:14,7/27/2021 18:28,13.4333333969116,185533,185678,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 18:28,7/27/2021 18:29,1.56666672229767,185315,185844,CC (Changeover Cleaning),Milk Cookies
Biscuit Sprinkling Machine ,7/27/2021 18:28,7/27/2021 18:28,0.291999995708466,284247,146,CC (Changeover Cleaning),Orange Creams
Biscuit Sprinkling Machine ,7/27/2021 18:28,7/27/2021 18:30,2.19933319091797,286099,59,NO (No Order),Orange Creams
Biscuit Filling Machine ,7/27/2021 18:29,7/27/2021 18:29,0.0166666675359011,185303,186109,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 18:29,7/27/2021 18:29,0.200000002980232,185331,185691,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 18:29,7/27/2021 18:31,1.95000004768372,186471,187061,NO (No Order),Milk Cookies
Biscuit Sprinkling Machine ,7/27/2021 18:30,7/27/2021 18:31,0.715783298015594,0,259,CC (Changeover Cleaning),Orange Creams
Biscuit Sprinkling Machine ,7/27/2021 18:31,7/27/2021 19:00,28.5955505371094,0,359,CC (Changeover Cleaning),Orange Creams
Biscuit Filling Machine ,7/27/2021 18:31,7/27/2021 18:36,4.59999990463257,186681,187202,CC (Changeover Cleaning),Milk Cookies
Biscuit Pressing Machine ,7/27/2021 18:35,7/27/2021 19:45,69.6345520019531,0,274,CC (Changeover Cleaning),Digestives
Biscuit Filling Machine ,7/27/2021 18:36,7/27/2021 18:44,7.65000009536743,191604,191948,NO (No Order),Milk Cookies
Packaging Heat Machine ,7/27/2021 18:40,7/27/2021 18:40,0.450033336877823,0,52,CC (Changeover Cleaning),Milk Cookies
Packaging Heat Machine ,7/27/2021 18:40,7/27/2021 19:33,52.3339996337891,0,39,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 18:44,7/27/2021 19:13,29.4833335876465,191360,470,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 18:44,7/27/2021 18:44,0,191640,346,CC (Changeover Cleaning),Milk Cookies
Biscuit Sprinkling Machine ,7/27/2021 19:00,7/27/2021 19:26,26.1938323974609,0,291,CC (Changeover Cleaning),Digestives
Biscuit Jam Machine ,7/27/2021 19:01,7/27/2021 19:02,0.350050002336502,0,243,CC (Changeover Cleaning),Digestives
Biscuit Filling Machine ,7/27/2021 19:13,7/27/2021 19:24,11.3999996185303,199224,8089,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 19:24,7/27/2021 19:27,2.68333339691162,199581,8169,CC (Changeover Cleaning),Milk Cookies
Biscuit Sprinkling Machine ,7/27/2021 19:26,7/27/2021 20:02,36.4222183227539,0,168,NO (No Order),Digestives
Biscuit Filling Machine ,7/27/2021 19:27,7/27/2021 19:28,1,199894,8269,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 19:28,7/27/2021 20:02,33.8499984741211,199869,318,CC (Changeover Cleaning),Custard Creams
Packaging Heat Machine ,7/27/2021 19:33,7/27/2021 19:33,0.325100004673004,0,301,CC (Changeover Cleaning),Milk Cookies
Packaging Heat Machine ,7/27/2021 19:33,7/27/2021 21:08,94.3850326538086,0,365,NO (No Order),Custard Creams
Biscuit Pressing Machine ,7/27/2021 19:45,7/27/2021 20:09,24.5674495697021,0,166,NO (No Order),Digestives
Biscuit Filling Machine ,7/27/2021 20:02,7/27/2021 20:15,12.7166662216187,199561,116,NO (No Order),Custard Creams
Biscuit Sprinkling Machine ,7/27/2021 20:02,7/27/2021 20:02,0.0198333002626896,0,145,NO (No Order),Digestives
Biscuit Sprinkling Machine ,7/27/2021 20:02,7/27/2021 20:03,0.150000005960464,0,272,CC (Changeover Cleaning),Digestives
Biscuit Sprinkling Machine ,7/27/2021 20:03,7/27/2021 20:03,0.0203332994133234,0,488,NO (No Order),Digestives
Biscuit Sprinkling Machine ,7/27/2021 20:03,7/27/2021 20:03,0.0356665998697281,0,15,CC (Changeover Cleaning),Digestives
Biscuit Sprinkling Machine ,7/27/2021 20:03,7/27/2021 20:03,0.0192833002656698,0,233,NO (No Order),Digestives
Biscuit Sprinkling Machine ,7/27/2021 20:03,7/27/2021 20:03,0.0403833016753197,0,442,CC (Changeover Cleaning),Digestives
Biscuit Sprinkling Machine ,7/27/2021 20:03,7/27/2021 20:03,0.0192833002656698,0,47,NO (No Order),Digestives
Biscuit Sprinkling Machine ,7/27/2021 20:03,7/27/2021 20:03,0.0356665998697281,0,198,CC (Changeover Cleaning),Digestives
Biscuit Sprinkling Machine ,7/27/2021 20:03,7/27/2021 20:03,0.0189999993890524,0,73,NO (No Order),Digestives
Biscuit Sprinkling Machine ,7/27/2021 20:03,7/27/2021 20:03,0.0351665988564491,0,353,CC (Changeover Cleaning),Digestives
Biscuit Sprinkling Machine ,7/27/2021 20:03,7/27/2021 20:03,0.0211165994405746,0,207,NO (No Order),Digestives
Biscuit Sprinkling Machine ,7/27/2021 20:03,7/27/2021 20:03,0.034883301705122,0,411,CC (Changeover Cleaning),Digestives
Biscuit Sprinkling Machine ,7/27/2021 20:03,7/27/2021 20:03,0.0200500003993511,0,131,NO (No Order),Digestives
Biscuit Sprinkling Machine ,7/27/2021 20:03,7/27/2021 20:03,0.0351665988564491,0,441,CC (Changeover Cleaning),Digestives
Biscuit Sprinkling Machine ,7/27/2021 20:03,7/27/2021 20:03,0.0192833002656698,0,461,NO (No Order),Digestives
Biscuit Sprinkling Machine ,7/27/2021 20:03,7/27/2021 20:03,0.0406166017055511,0,361,CC (Changeover Cleaning),Digestives
Biscuit Sprinkling Machine ,7/27/2021 20:03,7/27/2021 20:03,0.0200999993830919,0,87,NO (No Order),Digestives
Biscuit Sprinkling Machine ,7/27/2021 20:03,7/27/2021 20:03,0.0341165997087955,0,323,CC (Changeover Cleaning),Digestives
Biscuit Sprinkling Machine ,7/27/2021 20:03,7/27/2021 20:03,0.0210500005632639,0,157,NO (No Order),Digestives
Biscuit Sprinkling Machine ,7/27/2021 20:03,7/27/2021 20:03,0.0346666015684605,0,418,CC (Changeover Cleaning),Digestives
Biscuit Sprinkling Machine ,7/27/2021 20:03,7/27/2021 20:03,0.0195665992796421,0,442,NO (No Order),Digestives
Biscuit Sprinkling Machine ,7/27/2021 20:03,7/27/2021 20:03,0.034883301705122,0,151,CC (Changeover Cleaning),Digestives
Biscuit Sprinkling Machine ,7/27/2021 20:03,7/27/2021 20:03,0.0197832994163036,0,26,NO (No Order),Digestives
Biscuit Sprinkling Machine ,7/27/2021 20:03,7/27/2021 20:03,0.0354332998394966,0,129,CC (Changeover Cleaning),Digestives
Biscuit Sprinkling Machine ,7/27/2021 20:03,7/27/2021 20:03,0.0208333004266024,0,419,NO (No Order),Digestives
Biscuit Sprinkling Machine ,7/27/2021 20:03,7/27/2021 20:05,2.11911654472351,0,99,CC (Changeover Cleaning),Digestives
